country,count,year,percent
yemen,6,1958,0.001284796573875803
yemen,1,1959,0.0002109259649862898
yemen,1,1961,0.0002092925910422771
yemen,12,1962,0.0025088856366297305
yemen,23,1963,0.005200090436355415
yemen,6,1965,0.0013080444735120995
yemen,5,1966,0.0010792143319663286
yemen,21,1967,0.004574166848181224
yemen,2,1968,0.00044913541432741973
yemen,1,1971,0.00024467824810374357
yemen,2,1972,0.0004807692307692308
yemen,1,1974,0.0001990049751243781
yemen,1,1975,0.00024826216484607745
yemen,1,1977,0.00033444816053511704
yemen,1,1978,0.0011074197120708748
yemen,3,1979,0.003205128205128205
yemen,1,1981,0.00011183180496533214
yemen,2,1986,0.0002165674066053059
yemen,2,1990,0.00023185717597959656
yemen,3,1994,0.0003662109375
yemen,1,1997,0.00009839614287119945
yemen,4,2000,0.00034946706272933774
yemen,2,2001,0.00015092061575611228
yemen,4,2002,0.0002978406552494416
yemen,1,2004,0.00007552299675251114
yemen,1,2007,0.00009424182452172274
yemen,1,2008,0.00010318852543597152
yemen,1,2009,0.00012434717731907486
yemen,5,2010,0.0006360513929525506
yemen,15,2011,0.0019551616266944736
yemen,2,2012,0.00027063599458728013
yemen,3,2013,0.00045024763619990995
yemen,4,2014,0.0007866273352999017
yemen,13,2015,0.0020117610646858556
yemen,5,2016,0.0008514986376021798
yemen,4,2017,0.0007404664938911515
yemen,2,2018,0.0005157297576070139
india,42,1900,0.0048814504881450485
india,44,1901,0.00510677808727948
india,46,1902,0.005673408978786384
india,44,1903,0.005357360282478997
india,24,1904,0.003109211037699184
india,38,1905,0.005261700360011078
india,23,1906,0.0031759182546257938
india,17,1907,0.0022945066810635714
india,18,1908,0.0024654156964799344
india,34,1909,0.00510970844604749
india,24,1910,0.0036708473539308656
india,21,1911,0.0033159639981051635
india,15,1912,0.0025737817433081674
india,21,1913,0.003164080156697303
india,34,1914,0.005037783375314861
india,24,1915,0.004011365535684439
india,9,1916,0.0017152658662092624
india,14,1917,0.0031180400890868597
india,14,1918,0.0033136094674556214
india,12,1919,0.0027554535017221583
india,20,1920,0.004508566275924256
india,25,1921,0.005362505362505363
india,21,1922,0.004415475189234651
india,20,1923,0.003806623524933384
india,17,1924,0.003420523138832998
india,12,1925,0.0024529844644317253
india,14,1926,0.002949231093322098
india,12,1927,0.002512562814070352
india,17,1928,0.0037552462999779104
india,26,1929,0.005652173913043478
india,63,1930,0.013719512195121951
india,58,1931,0.012619669277632724
india,24,1932,0.005008347245409015
india,9,1933,0.0019079923680305278
india,7,1934,0.0015381234893430016
india,15,1935,0.0033097969991173876
india,13,1936,0.002824858757062147
india,19,1937,0.0032640439786978184
india,8,1938,0.0016556291390728477
india,9,1939,0.0021221410044800753
india,9,1940,0.002150023889154324
india,8,1941,0.0020050125313283208
india,55,1942,0.012996219281663515
india,9,1943,0.002099370188943317
india,36,1944,0.00851063829787234
india,12,1945,0.0025850926324859974
india,39,1946,0.008194998949359109
india,42,1947,0.009339559706470981
india,35,1948,0.008022003208801283
india,21,1949,0.0049157303370786515
india,46,1950,0.010129927328782207
india,41,1951,0.008872538411599221
india,35,1952,0.007958162801273306
india,92,1953,0.020739404869251576
india,57,1954,0.012720374916313323
india,38,1955,0.008095440988495952
india,62,1956,0.013149522799575823
india,18,1957,0.0038111369892017783
india,29,1958,0.006209850107066381
india,83,1959,0.017506855093862055
india,35,1960,0.0072947061275531475
india,27,1961,0.005650899958141482
india,119,1962,0.024879782563244825
india,42,1963,0.009495817318562062
india,92,1965,0.020056681927185523
india,44,1966,0.009497086121303691
india,31,1967,0.006752341537791331
india,5,1968,0.0011228385358185494
india,13,1969,0.003001616254906488
india,18,1970,0.004189944134078212
india,83,1971,0.02030829459261072
india,30,1972,0.007211538461538462
india,27,1973,0.005985369097761028
india,32,1974,0.006368159203980099
india,32,1975,0.007944389275074478
india,23,1976,0.005972474681900805
india,26,1977,0.008695652173913044
india,10,1978,0.01107419712070875
india,6,1979,0.00641025641025641
india,14,1980,0.0024621878297572987
india,15,1981,0.0016774770744799822
india,15,1982,0.001772211720226843
india,30,1983,0.0035808068751492002
india,32,1984,0.003687910568168722
india,39,1985,0.004523837141862893
india,16,1986,0.0017325392528424472
india,25,1987,0.002835110002268088
india,16,1988,0.0018144704014515763
india,16,1989,0.0018200432260266181
india,17,1990,0.001970785995826571
india,16,1991,0.001941276389225916
india,8,1992,0.0010112501580078373
india,29,1993,0.0036368196639077
india,19,1994,0.0023193359375
india,16,1995,0.0016408573479643114
india,22,1996,0.0022793203481143802
india,27,1997,0.0026566958575223853
india,43,1998,0.004008576489232777
india,28,1999,0.0025983667409057165
india,26,2000,0.0022715359077406954
india,66,2001,0.004980380319951705
india,72,2002,0.005361131794489948
india,74,2003,0.005414898287721352
india,96,2004,0.007250207688241069
india,21,2005,0.0018476156959352456
india,26,2006,0.0023927848334253637
india,34,2007,0.003204222033738573
india,36,2008,0.0037147869156949746
india,32,2009,0.003979109674210396
india,38,2010,0.004833990586439385
india,24,2011,0.0031282586027111575
india,29,2012,0.003924221921515561
india,16,2013,0.0024013207263995197
india,17,2014,0.003343166175024582
india,24,2015,0.003714020427112349
india,23,2016,0.003916893732970027
india,28,2017,0.00518326545723806
india,18,2018,0.0046415678184631255
dominican republic,6,1900,0.000697350069735007
dominican republic,10,1901,0.001160631383472609
dominican republic,5,1902,0.00061667488899852
dominican republic,19,1903,0.0023134055765250214
dominican republic,21,1904,0.0027205596579867857
dominican republic,23,1905,0.0031847133757961785
dominican republic,16,1906,0.0022093344380005524
dominican republic,7,1907,0.0009447968686732353
dominican republic,2,1908,0.00027393507738665936
dominican republic,5,1909,0.0007514277126540427
dominican republic,5,1910,0.0007647598654022637
dominican republic,3,1911,0.0004737091425864519
dominican republic,1,1912,0.00017158544955387783
dominican republic,9,1913,0.0013560343528702728
dominican republic,9,1914,0.0013335308934656986
dominican republic,6,1916,0.0011435105774728416
dominican republic,4,1917,0.0008908685968819599
dominican republic,1,1918,0.00023668639053254438
dominican republic,1,1919,0.0002296211251435132
dominican republic,1,1920,0.0002254283137962128
dominican republic,1,1924,0.00020120724346076458
dominican republic,1,1926,0.0002106593638087213
dominican republic,1,1927,0.00020938023450586265
dominican republic,13,1928,0.0028716589352772255
dominican republic,7,1929,0.0015217391304347826
dominican republic,13,1930,0.0028310104529616726
dominican republic,6,1931,0.0013054830287206266
dominican republic,9,1932,0.0018781302170283807
dominican republic,4,1933,0.0008479966080135679
dominican republic,1,1934,0.00021973192704900023
dominican republic,1,1935,0.0002206531332744925
dominican republic,3,1936,0.000651890482398957
dominican republic,2,1937,0.0003435835767050335
dominican republic,1,1938,0.00020695364238410596
dominican republic,1,1940,0.00023889154323936931
dominican republic,3,1946,0.0006303845345660853
dominican republic,5,1947,0.0011118523460084502
dominican republic,1,1948,0.00022920009168003668
dominican republic,3,1949,0.0007022471910112359
dominican republic,1,1953,0.0002254283137962128
dominican republic,3,1954,0.0006694934166480696
dominican republic,3,1956,0.0006362672322375398
dominican republic,7,1957,0.0014821088291340249
dominican republic,9,1958,0.0019271948608137045
dominican republic,21,1959,0.004429445264712086
dominican republic,25,1960,0.005210504376823677
dominican republic,37,1961,0.007743825868564253
dominican republic,17,1962,0.0035542546518921177
dominican republic,30,1963,0.006782726656115758
dominican republic,90,1965,0.01962066710268149
dominican republic,16,1966,0.003453485862292251
dominican republic,2,1967,0.00043563493792202136
dominican republic,1,1968,0.00022456770716370987
dominican republic,2,1969,0.0004617871161394597
dominican republic,5,1970,0.0011638733705772813
dominican republic,1,1972,0.0002403846153846154
dominican republic,2,1973,0.0004433606739082243
dominican republic,4,1974,0.0007960199004975124
dominican republic,1,1975,0.00024826216484607745
dominican republic,2,1978,0.0022148394241417496
dominican republic,2,1979,0.002136752136752137
dominican republic,2,1982,0.00023629489603024575
dominican republic,2,1984,0.00023049441051054513
dominican republic,1,1986,0.00010828370330265295
dominican republic,1,1991,0.00012132977432661975
dominican republic,2,1992,0.0002528125395019593
dominican republic,1,1994,0.0001220703125
dominican republic,3,1996,0.0003108164111065064
dominican republic,6,1997,0.0005903768572271967
dominican republic,3,1998,0.0002796681271557752
dominican republic,3,1999,0.00027839643652561246
dominican republic,3,2000,0.00026210029704700334
dominican republic,3,2001,0.00022638092363416843
dominican republic,2,2002,0.0001489203276247208
dominican republic,6,2003,0.00043904580711254205
dominican republic,4,2004,0.00030209198701004454
dominican republic,3,2005,0.0002639450994193208
dominican republic,3,2006,0.0002760905577029266
dominican republic,3,2008,0.00030956557630791457
dominican republic,1,2009,0.00012434717731907486
dominican republic,2,2010,0.00025442055718102023
dominican republic,1,2011,0.00013034410844629823
dominican republic,1,2013,0.00015008254539996998
dominican republic,1,2014,0.00019665683382497542
dominican republic,1,2015,0.00015475085112968121
dominican republic,1,2016,0.00017029972752043596
dominican republic,1,2017,0.00018511662347278786
russia,121,1900,0.01406322640632264
russia,244,1901,0.028319405756731662
russia,104,1902,0.012826837691169216
russia,176,1903,0.021429441129915988
russia,648,1904,0.08394869801787797
russia,468,1905,0.06480199390750485
russia,137,1906,0.01891742612537973
russia,44,1907,0.0059387231745174785
russia,94,1908,0.01287494863717299
russia,59,1909,0.008866847009317703
russia,30,1910,0.004588559192413582
russia,64,1911,0.010105795041844308
russia,53,1912,0.009094028826355524
russia,27,1913,0.0040681030586108185
russia,284,1914,0.04208030819380649
russia,480,1915,0.08022731071368878
russia,276,1916,0.052601486563750716
russia,400,1917,0.08908685968819599
russia,300,1918,0.07100591715976332
russia,249,1919,0.05717566016073479
russia,222,1920,0.05004508566275924
russia,147,1921,0.03153153153153153
russia,188,1922,0.03952901597981497
russia,100,1923,0.01903311762466692
russia,66,1924,0.013279678068410463
russia,69,1925,0.014104660670482421
russia,68,1926,0.014324836738993048
russia,92,1927,0.019262981574539362
russia,56,1928,0.012370223105809586
russia,100,1929,0.021739130434782608
russia,125,1930,0.027221254355400695
russia,169,1931,0.03677110530896432
russia,114,1932,0.02378964941569282
russia,156,1933,0.03307186771252915
russia,108,1934,0.023731048121292023
russia,132,1935,0.02912621359223301
russia,163,1936,0.03541938287701
russia,157,1937,0.02697131077134513
russia,132,1938,0.027317880794701987
russia,314,1939,0.0740391417118604
russia,189,1940,0.0451505016722408
russia,392,1941,0.09824561403508772
russia,321,1942,0.07585066162570889
russia,361,1943,0.08420807091205972
russia,372,1944,0.08794326241134752
russia,431,1945,0.09284791038345541
russia,604,1946,0.12691741962597183
russia,452,1947,0.10051145207916388
russia,577,1948,0.13224845289938117
russia,449,1949,0.10510299625468165
russia,360,1950,0.07927769213829552
russia,294,1951,0.06362259251244319
russia,287,1952,0.0652569349704411
russia,373,1953,0.08408476104598737
russia,304,1954,0.06784199955367105
russia,544,1955,0.11589262888794205
russia,651,1956,0.13806998939554613
russia,552,1957,0.11687486766885455
russia,504,1958,0.10792291220556745
russia,565,1959,0.11917317021725374
russia,508,1960,0.10587744893705711
russia,529,1961,0.11071578066136459
russia,540,1962,0.11289985364833786
russia,485,1963,0.10965408094053809
russia,241,1965,0.05253978635273599
russia,235,1966,0.05072307360241744
russia,251,1967,0.05467218470921368
russia,293,1968,0.065798338198967
russia,203,1969,0.04687139228815516
russia,211,1970,0.04911545623836126
russia,193,1971,0.04722290188402251
russia,175,1972,0.042067307692307696
russia,153,1973,0.033917091553979165
russia,149,1974,0.02965174129353234
russia,132,1975,0.03277060575968222
russia,114,1976,0.02960270059724747
russia,162,1977,0.05418060200668896
russia,67,1978,0.07419712070874862
russia,40,1979,0.042735042735042736
russia,127,1980,0.022335561027084064
russia,121,1981,0.01353164840080519
russia,103,1982,0.012169187145557656
russia,158,1983,0.01885891620911912
russia,121,1984,0.01394491183588798
russia,138,1985,0.01600742373274562
russia,173,1986,0.01873308067135896
russia,179,1987,0.02029938761623951
russia,216,1988,0.02449535041959628
russia,200,1989,0.022750540325332726
russia,240,1990,0.027822861117551587
russia,226,1991,0.027420528997816065
russia,106,1992,0.013399064593603842
russia,94,1993,0.011788312014045649
russia,75,1994,0.0091552734375
russia,82,1995,0.008409393908317096
russia,86,1996,0.008910070451719852
russia,57,1997,0.005608580143658368
russia,86,1998,0.008017152978465555
russia,96,1999,0.008908685968819599
russia,83,2000,0.007251441551633759
russia,97,2001,0.0073196498641714455
russia,108,2002,0.008041697691734922
russia,92,2003,0.006732035709058978
russia,105,2004,0.00792991465901367
russia,23,2005,0.002023579095548126
russia,34,2006,0.0031290263206331676
russia,30,2007,0.0028272547356516823
russia,39,2008,0.004024352492002889
russia,36,2009,0.004476498383486694
russia,36,2010,0.004579570029258364
russia,34,2011,0.0044316996871741395
russia,27,2012,0.0036535859269282815
russia,41,2013,0.006153384361398769
russia,73,2014,0.014355948869223206
russia,54,2015,0.008356545961002786
russia,68,2016,0.011580381471389645
russia,118,2017,0.021843761569788966
russia,79,2018,0.02037132542547705
colombia,5,1900,0.0005811250581125058
colombia,19,1901,0.0022051996285979572
colombia,32,1902,0.003946719289590528
colombia,98,1903,0.011932302447339584
colombia,18,1904,0.002331908278274388
colombia,7,1905,0.0009692605926336195
colombia,4,1906,0.0005523336095001381
colombia,5,1907,0.0006748549061951681
colombia,4,1908,0.0005478701547733187
colombia,6,1909,0.0009017132551848512
colombia,1,1910,0.00015295197308045274
colombia,2,1911,0.00031580609505763463
colombia,8,1912,0.0013726835964310226
colombia,8,1913,0.0012053638692180201
colombia,14,1914,0.002074381389835531
colombia,1,1915,0.00016714023065351831
colombia,4,1916,0.0007623403849818944
colombia,3,1917,0.0006681514476614699
colombia,1,1918,0.00023668639053254438
colombia,1,1919,0.0002296211251435132
colombia,1,1920,0.0002254283137962128
colombia,6,1921,0.001287001287001287
colombia,1,1923,0.00019033117624666921
colombia,1,1924,0.00020120724346076458
colombia,1,1925,0.0002044153720359771
colombia,1,1926,0.0002106593638087213
colombia,1,1927,0.00020938023450586265
colombia,11,1928,0.0024298652529268832
colombia,4,1929,0.0008695652173913044
colombia,3,1930,0.0006533101045296168
colombia,5,1931,0.0010879025239338555
colombia,7,1932,0.0014607679465776294
colombia,8,1933,0.0016959932160271359
colombia,4,1934,0.0008789277081960009
colombia,1,1935,0.0002206531332744925
colombia,3,1936,0.000651890482398957
colombia,2,1937,0.0003435835767050335
colombia,4,1938,0.0008278145695364238
colombia,2,1939,0.0004715868898844612
colombia,2,1940,0.00047778308647873863
colombia,2,1943,0.00046652670865407047
colombia,1,1944,0.00023640661938534278
colombia,1,1945,0.00021542438604049978
colombia,6,1947,0.00133422281521014
colombia,20,1948,0.0045840018336007335
colombia,1,1949,0.00023408239700374532
colombia,1,1950,0.00022021581149526536
colombia,1,1951,0.00021640337589266391
colombia,5,1952,0.001136880400181901
colombia,3,1953,0.0006762849413886385
colombia,1,1954,0.0002231644722160232
colombia,5,1956,0.0010604453870625664
colombia,12,1957,0.0025407579928011857
colombia,5,1958,0.0010706638115631692
colombia,8,1960,0.0016673614005835765
colombia,6,1961,0.0012557555462536626
colombia,1,1962,0.0002090738030524775
colombia,1,1963,0.00022609088853719196
colombia,3,1965,0.0006540222367560497
colombia,2,1966,0.0004316857327865314
colombia,3,1967,0.000653452406883032
colombia,4,1968,0.0008982708286548395
colombia,2,1969,0.0004617871161394597
colombia,4,1970,0.000931098696461825
colombia,1,1971,0.00024467824810374357
colombia,1,1972,0.0002403846153846154
colombia,1,1973,0.00022168033695411216
colombia,3,1974,0.0005970149253731343
colombia,2,1976,0.0005193456245131135
colombia,1,1980,0.00017587055926837847
colombia,3,1982,0.00035444234404536864
colombia,3,1983,0.00035808068751492004
colombia,2,1984,0.00023049441051054513
colombia,10,1985,0.0011599582415033058
colombia,2,1986,0.0002165674066053059
colombia,2,1987,0.00022680880018144704
colombia,5,1988,0.0005670220004536176
colombia,19,1989,0.002161301330906609
colombia,8,1990,0.0009274287039183863
colombia,3,1991,0.0003639893229798593
colombia,6,1992,0.0007584376185058779
colombia,1,1993,0.00012540757461750688
colombia,2,1994,0.000244140625
colombia,7,1995,0.0007178750897343862
colombia,1,1996,0.00010360547036883547
colombia,2,1997,0.0001967922857423989
colombia,5,1998,0.00046611354525962525
colombia,7,1999,0.0006495916852264291
colombia,14,2000,0.0012231347195526823
colombia,11,2001,0.0008300633866586176
colombia,6,2002,0.0004467609828741623
colombia,1,2003,0.00007317430118542368
colombia,7,2004,0.000528660977267578
colombia,1,2005,0.00008798169980644026
colombia,3,2006,0.0002760905577029266
colombia,7,2008,0.0007223196780518006
colombia,2,2009,0.0002486943546381497
colombia,3,2010,0.0003816308357715303
colombia,4,2011,0.0005213764337851929
colombia,3,2012,0.00040595399188092014
colombia,2,2013,0.00030016509079993996
colombia,2,2015,0.00030950170225936243
colombia,8,2016,0.0013623978201634877
colombia,5,2017,0.0009255831173639393
colombia,2,2018,0.0005157297576070139
netherlands,30,1900,0.003486750348675035
netherlands,31,1901,0.0035979572887650884
netherlands,27,1902,0.003330044400592008
netherlands,21,1903,0.0025569219530013395
netherlands,14,1904,0.0018137064386578572
netherlands,14,1905,0.001938521185267239
netherlands,5,1906,0.0006904170118751726
netherlands,17,1907,0.0022945066810635714
netherlands,22,1908,0.003013285851253253
netherlands,16,1909,0.0024045686804929365
netherlands,11,1910,0.00168247170388498
netherlands,5,1911,0.0007895152376440866
netherlands,7,1912,0.0012010981468771448
netherlands,6,1913,0.0009040229019135151
netherlands,73,1914,0.010816417246999556
netherlands,84,1915,0.014039779374895537
netherlands,78,1916,0.014865637507146942
netherlands,93,1917,0.02071269487750557
netherlands,81,1918,0.019171597633136094
netherlands,38,1919,0.008725602755453503
netherlands,39,1920,0.0087917042380523
netherlands,16,1921,0.003432003432003432
netherlands,18,1922,0.0037846930193439865
netherlands,18,1923,0.0034259611724400457
netherlands,6,1924,0.0012072434607645875
netherlands,4,1925,0.0008176614881439084
netherlands,8,1926,0.0016852749104697704
netherlands,16,1927,0.0033500837520938024
netherlands,17,1928,0.0037552462999779104
netherlands,22,1929,0.004782608695652174
netherlands,13,1930,0.0028310104529616726
netherlands,14,1931,0.0030461270670147957
netherlands,11,1932,0.002295492487479132
netherlands,17,1933,0.003603985584057664
netherlands,15,1934,0.0032959789057350032
netherlands,11,1935,0.0024271844660194173
netherlands,9,1936,0.001955671447196871
netherlands,8,1937,0.001374334306820134
netherlands,13,1938,0.0026903973509933773
netherlands,34,1939,0.00801697712803584
netherlands,29,1940,0.00692785475394171
netherlands,18,1941,0.004511278195488722
netherlands,56,1942,0.013232514177693762
netherlands,13,1943,0.0030324236062514577
netherlands,32,1944,0.007565011820330969
netherlands,16,1945,0.0034467901766479965
netherlands,14,1946,0.0029417944946417314
netherlands,23,1947,0.005114520791638871
netherlands,26,1948,0.005959202383680954
netherlands,23,1949,0.0053838951310861425
netherlands,8,1950,0.0017617264919621229
netherlands,6,1951,0.0012984202553559835
netherlands,10,1952,0.002273760800363802
netherlands,13,1953,0.0029305680793507666
netherlands,13,1954,0.002901138138808302
netherlands,3,1955,0.0006391137622496804
netherlands,14,1956,0.0029692470837751855
netherlands,15,1957,0.0031759474910014822
netherlands,4,1958,0.0008565310492505353
netherlands,4,1959,0.0008437038599451593
netherlands,3,1960,0.0006252605252188412
netherlands,11,1961,0.0023022185014650483
netherlands,31,1962,0.006481287894626803
netherlands,3,1963,0.0006782726656115759
netherlands,1,1965,0.00021800741225201656
netherlands,4,1966,0.0008633714655730628
netherlands,6,1967,0.001306904813766064
netherlands,2,1968,0.00044913541432741973
netherlands,7,1969,0.0016162549064881089
netherlands,5,1970,0.0011638733705772813
netherlands,2,1971,0.0004893564962074871
netherlands,2,1972,0.0004807692307692308
netherlands,7,1973,0.0015517623586787852
netherlands,15,1974,0.0029850746268656717
netherlands,4,1975,0.0009930486593843098
netherlands,10,1976,0.0025967281225655675
netherlands,17,1977,0.00568561872909699
netherlands,2,1978,0.0022148394241417496
netherlands,3,1980,0.0005276116778051355
netherlands,3,1981,0.0003354954148959964
netherlands,1,1982,0.00011814744801512288
netherlands,1,1983,0.00011936022917164001
netherlands,7,1984,0.0008067304367869079
netherlands,1,1985,0.00011599582415033058
netherlands,1,1986,0.00010828370330265295
netherlands,3,1987,0.00034021320027217056
netherlands,2,1988,0.00022680880018144704
netherlands,2,1989,0.00022750540325332727
netherlands,1,1990,0.00011592858798979828
netherlands,2,1991,0.0002426595486532395
netherlands,4,1992,0.0005056250790039186
netherlands,3,1993,0.0003762227238525207
netherlands,8,1995,0.0008204286739821557
netherlands,2,1996,0.00020721094073767094
netherlands,3,1997,0.00029518842861359833
netherlands,5,1998,0.00046611354525962525
netherlands,7,1999,0.0006495916852264291
netherlands,6,2000,0.0005242005940940067
netherlands,23,2001,0.0017355870811952912
netherlands,24,2002,0.0017870439314966492
netherlands,41,2003,0.003000146348602371
netherlands,29,2004,0.002190166905822823
netherlands,1,2005,0.00008798169980644026
netherlands,1,2006,0.00009203018590097552
netherlands,4,2007,0.00037696729808689097
netherlands,1,2008,0.00010318852543597152
netherlands,2,2009,0.0002486943546381497
netherlands,2,2010,0.00025442055718102023
netherlands,4,2012,0.0005412719891745603
netherlands,5,2013,0.00075041272699985
netherlands,3,2014,0.0005899705014749262
netherlands,5,2015,0.0007737542556484061
netherlands,4,2016,0.0006811989100817438
netherlands,7,2017,0.001295816364309515
netherlands,1,2018,0.00025786487880350697
iran,2,1900,0.00023245002324500232
iran,4,1901,0.00046425255338904364
iran,3,1902,0.00037000493339911197
iran,3,1903,0.00036527456471447707
iran,3,1904,0.000388651379712398
iran,4,1906,0.0005523336095001381
iran,2,1907,0.00026994196247806724
iran,7,1908,0.0009587727708533077
iran,7,1909,0.0010519987977156598
iran,4,1910,0.000611807892321811
iran,11,1911,0.0017369335228169904
iran,4,1912,0.0006863417982155113
iran,4,1915,0.0006685609226140733
iran,33,1916,0.006289308176100629
iran,2,1917,0.00044543429844097997
iran,3,1918,0.0007100591715976331
iran,2,1919,0.0004592422502870264
iran,2,1920,0.0004508566275924256
iran,2,1922,0.00042052144659377626
iran,5,1924,0.001006036217303823
iran,1,1925,0.0002044153720359771
iran,1,1926,0.0002106593638087213
iran,1,1927,0.00020938023450586265
iran,1,1928,0.0002208968411751712
iran,2,1929,0.0004347826086956522
iran,3,1930,0.0006533101045296168
iran,1,1931,0.0002175805047867711
iran,3,1932,0.0006260434056761269
iran,1,1933,0.00021199915200339198
iran,1,1934,0.00021973192704900023
iran,4,1935,0.00088261253309797
iran,2,1936,0.000434593654932638
iran,1,1937,0.00017179178835251675
iran,1,1938,0.00020695364238410596
iran,1,1939,0.0002357934449422306
iran,12,1941,0.0030075187969924814
iran,1,1942,0.00023629489603024575
iran,4,1943,0.0009330534173081409
iran,3,1944,0.0007092198581560284
iran,26,1945,0.005601034037052995
iran,108,1946,0.02269384324437907
iran,9,1947,0.0020013342228152103
iran,6,1948,0.0013752005500802201
iran,15,1949,0.0035112359550561797
iran,10,1950,0.002202158114952654
iran,122,1951,0.026401211858905
iran,55,1952,0.01250568440200091
iran,47,1953,0.010595130748422003
iran,13,1954,0.002901138138808302
iran,7,1955,0.0014912654452492544
iran,7,1956,0.0014846235418875928
iran,11,1957,0.0023290281600677537
iran,11,1958,0.002355460385438972
iran,11,1959,0.002320185614849188
iran,7,1960,0.0014589412255106293
iran,3,1961,0.0006278777731268313
iran,5,1962,0.0010453690152623877
iran,5,1963,0.0011304544426859599
iran,1,1965,0.00021800741225201656
iran,1,1966,0.0002158428663932657
iran,4,1967,0.0008712698758440427
iran,3,1968,0.0006737031214911295
iran,1,1969,0.00023089355806972986
iran,5,1971,0.001223391240518718
iran,5,1972,0.001201923076923077
iran,10,1973,0.0022168033695411215
iran,15,1974,0.0029850746268656717
iran,18,1975,0.004468718967229395
iran,19,1976,0.004933783432874578
iran,6,1977,0.002006688963210702
iran,22,1978,0.024363233665559248
iran,60,1979,0.0641025641025641
iran,180,1980,0.03165670066830813
iran,39,1981,0.004361440393647953
iran,24,1982,0.002835538752362949
iran,11,1983,0.0013129625208880401
iran,21,1984,0.0024201913103607236
iran,6,1985,0.0006959749449019835
iran,51,1986,0.0055224688684353
iran,136,1987,0.015422998412338398
iran,44,1988,0.004989793603991835
iran,28,1989,0.003185075645546582
iran,21,1990,0.0024345003477857638
iran,23,1991,0.002790584809512254
iran,21,1992,0.0026545316647705727
iran,5,1993,0.0006270378730875344
iran,5,1994,0.0006103515625
iran,13,1995,0.001333196595221003
iran,6,1996,0.0006216328222130128
iran,17,1997,0.0016727344288103906
iran,17,1998,0.001584786053882726
iran,14,1999,0.0012991833704528583
iran,22,2000,0.0019220688450113576
iran,11,2001,0.0008300633866586176
iran,10,2002,0.0007446016381236039
iran,23,2003,0.0016830089272647445
iran,17,2004,0.0012838909447926894
iran,22,2005,0.0019355973957416858
iran,39,2006,0.003589177250138045
iran,56,2007,0.005277542173216474
iran,12,2008,0.0012382623052316583
iran,56,2009,0.006963441929868192
iran,23,2010,0.0029258364075817325
iran,13,2011,0.001694473409801877
iran,52,2012,0.0070365358592692825
iran,31,2013,0.004652558907399069
iran,20,2014,0.003933136676499509
iran,44,2015,0.006809037449705973
iran,19,2016,0.0032356948228882835
iran,15,2017,0.0027767493520918177
iran,32,2018,0.008251676121712223
mexico,45,1900,0.005230125523012552
mexico,54,1901,0.006267409470752089
mexico,64,1902,0.007893438579181056
mexico,76,1903,0.009253622306100086
mexico,38,1904,0.004922917476357041
mexico,37,1905,0.005123234561063417
mexico,48,1906,0.006628003314001657
mexico,50,1907,0.00674854906195168
mexico,38,1908,0.005204766470346528
mexico,49,1909,0.007363991584009618
mexico,52,1910,0.007953502600183543
mexico,119,1911,0.01879046265592926
mexico,52,1912,0.008922443376801648
mexico,198,1913,0.029832755763146
mexico,271,1914,0.040154096903244924
mexico,122,1915,0.020391108139729233
mexico,273,1916,0.05202973127501429
mexico,74,1917,0.01648106904231626
mexico,16,1918,0.00378698224852071
mexico,114,1919,0.026176808266360506
mexico,67,1920,0.015103697024346259
mexico,33,1921,0.007078507078507079
mexico,25,1922,0.0052565180824222036
mexico,53,1923,0.010087552341073468
mexico,51,1924,0.010261569416498993
mexico,28,1925,0.005723630417007359
mexico,99,1926,0.020855277017063408
mexico,143,1927,0.02994137353433836
mexico,78,1928,0.017229953611663355
mexico,92,1929,0.02
mexico,22,1930,0.004790940766550522
mexico,37,1931,0.00805047867711053
mexico,30,1932,0.006260434056761269
mexico,25,1933,0.0052999788000848
mexico,16,1934,0.0035157108327840037
mexico,28,1935,0.00617828773168579
mexico,16,1936,0.003476749239461104
mexico,35,1937,0.0060127125923380865
mexico,82,1938,0.01697019867549669
mexico,37,1939,0.008724357462862532
mexico,26,1940,0.006211180124223602
mexico,14,1941,0.0035087719298245615
mexico,17,1942,0.004017013232514178
mexico,6,1943,0.0013995801259622112
mexico,4,1944,0.0009456264775413711
mexico,13,1945,0.0028005170185264974
mexico,14,1946,0.0029417944946417314
mexico,20,1947,0.004447409384033801
mexico,3,1948,0.0006876002750401101
mexico,4,1949,0.0009363295880149813
mexico,6,1950,0.0013212948689715921
mexico,15,1951,0.003246050638389959
mexico,15,1952,0.0034106412005457027
mexico,4,1953,0.0009017132551848512
mexico,9,1954,0.002008480249944209
mexico,4,1955,0.0008521516829995739
mexico,6,1956,0.0012725344644750796
mexico,6,1957,0.0012703789964005929
mexico,9,1958,0.0019271948608137045
mexico,10,1959,0.002109259649862898
mexico,5,1960,0.0010421008753647354
mexico,10,1961,0.002092925910422771
mexico,8,1962,0.00167259042441982
mexico,9,1963,0.0020348179968347276
mexico,3,1965,0.0006540222367560497
mexico,9,1966,0.0019425857975393912
mexico,12,1967,0.002613809627532128
mexico,11,1968,0.0024702447788008085
mexico,12,1969,0.002770722696836758
mexico,11,1970,0.0025605214152700185
mexico,3,1971,0.0007340347443112308
mexico,4,1972,0.0009615384615384616
mexico,14,1973,0.0031035247173575703
